scenario,cov_pert,covariate,perturbation,celltype,treatment,n_train_covs,avg_delta_sign_match,clipped_delta_sign_match,mean_pair_sign_match,mean_pair_corr,TranScouter_DMR,DeltaAverage_DMR,TranScouter_MSE,DeltaAverage_MSE,delta_dmr_advantage,trans_dmr_advantage,trans_mse_advantage,delta_dmr_better,trans_dmr_better,delta_mse_better,trans_mse_better
McFaline Seen Perturbation,u87mg+nintedanib_BMP2K,u87mg+nintedanib,BMP2K,U87MG,nintedanib,5,0.6,0.6,0.5700000000000001,0.16093480533371168,0.4,0.4,0.6377154749988414,0.6402148969093868,0.0,0.0,0.0024994219105454185,False,False,False,True
McFaline Seen Perturbation,u87mg+nintedanib_BMPR1A,u87mg+nintedanib,BMPR1A,U87MG,nintedanib,7,0.6,0.6,0.5428571428571429,0.1736560953325563,0.4,0.4,0.26191757787165926,0.24894814955515238,0.0,0.0,-0.012969428316506881,False,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_BMPR2,u87mg+nintedanib,BMPR2,U87MG,nintedanib,7,0.5,0.5,0.5428571428571428,0.023156235222620707,0.45,0.5,0.3211488627124854,0.33647149528193415,-0.04999999999999999,0.04999999999999999,0.015322632569448769,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_BMX,u87mg+nintedanib,BMX,U87MG,nintedanib,7,0.65,0.65,0.5357142857142857,0.08677284037041624,0.2,0.35,0.23898163960683494,0.3498148067937872,-0.14999999999999997,0.14999999999999997,0.11083316718695224,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_BRAF,u87mg+nintedanib,BRAF,U87MG,nintedanib,8,0.55,0.55,0.6,0.15653934885549955,0.4,0.45,0.3244936367043253,0.31049473959430074,-0.04999999999999999,0.04999999999999999,-0.013998897110024555,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_BRD3,u87mg+nintedanib,BRD3,U87MG,nintedanib,9,0.5,0.5,0.49444444444444446,0.018818275929782555,0.25,0.5,0.23030884333696983,0.2628132329207251,-0.25,0.25,0.03250438958375529,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_BRD4,u87mg+nintedanib,BRD4,U87MG,nintedanib,6,0.65,0.65,0.5750000000000001,0.15315709756218596,0.25,0.35,0.5630403470329944,0.6109207362866255,-0.09999999999999998,0.09999999999999998,0.04788038925363103,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_BRDT,u87mg+nintedanib,BRDT,U87MG,nintedanib,7,0.4,0.4,0.4785714285714286,0.017630751267630144,0.2,0.6,0.43457359458039513,0.5272653002617201,-0.39999999999999997,0.39999999999999997,0.09269170568132501,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_BRSK1,u87mg+nintedanib,BRSK1,U87MG,nintedanib,8,0.55,0.55,0.55625,0.06641500073027552,0.3,0.45,0.3473872305724774,0.43768751196692923,-0.15000000000000002,0.15000000000000002,0.09030028139445184,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_C9orf96,u87mg+nintedanib,C9orf96,U87MG,nintedanib,7,0.5,0.5,0.5285714285714286,0.11793787883287975,0.2,0.5,0.1937277437447011,0.24435455305634232,-0.3,0.3,0.050626809311641235,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CAMK1G,u87mg+nintedanib,CAMK1G,U87MG,nintedanib,11,0.25,0.25,0.38636363636363635,-0.17441517980418966,0.6,0.75,0.3351185462401174,0.2546540974582443,-0.15000000000000002,0.15000000000000002,-0.08046444878187309,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CAMK2A,u87mg+nintedanib,CAMK2A,U87MG,nintedanib,6,0.5,0.5,0.5166666666666667,-0.03639273607572919,0.4,0.5,0.7351368616812525,0.6891043511159445,-0.09999999999999998,0.09999999999999998,-0.046032510565307994,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CAMK2B,u87mg+nintedanib,CAMK2B,U87MG,nintedanib,8,0.45,0.45,0.48750000000000004,-0.08738262687432305,0.55,0.55,0.44842776596302636,0.31485749062268675,0.0,0.0,-0.1335702753403396,False,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CAMK2G,u87mg+nintedanib,CAMK2G,U87MG,nintedanib,7,0.35,0.35,0.42857142857142855,-0.0781160352906228,0.65,0.65,0.997833377901171,0.7208549071137479,0.0,0.0,-0.2769784707874231,False,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CAMK4,u87mg+nintedanib,CAMK4,U87MG,nintedanib,6,0.7,0.7,0.5,0.07873274636071576,0.45,0.3,0.5440528381245242,0.47635203343400506,0.15000000000000002,-0.15000000000000002,-0.06770080469051915,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CAMKK1,u87mg+nintedanib,CAMKK1,U87MG,nintedanib,6,0.75,0.75,0.5833333333333334,0.14583644300008938,0.65,0.25,0.49275708993774475,0.27254456842491714,0.4,-0.4,-0.2202125215128276,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CAMKK2,u87mg+nintedanib,CAMKK2,U87MG,nintedanib,7,0.65,0.65,0.5,0.1047878920075245,0.4,0.35,0.3201931207899496,0.37135803537217293,0.050000000000000044,-0.050000000000000044,0.05116491458222333,True,False,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CAMKV,u87mg+nintedanib,CAMKV,U87MG,nintedanib,6,0.5,0.5,0.43333333333333335,-0.03594456982154021,0.5,0.5,0.4206951096600455,0.3922925349568237,0.0,0.0,-0.028402574703221772,False,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CASK,u87mg+nintedanib,CASK,U87MG,nintedanib,8,0.5,0.5,0.45625000000000004,-0.020423266861700193,0.6,0.5,0.6546776180071225,0.43698318608662146,0.09999999999999998,-0.09999999999999998,-0.21769443192050109,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CDC42BPA,u87mg+nintedanib,CDC42BPA,U87MG,nintedanib,6,0.5,0.5,0.5416666666666666,0.10836968914292684,0.25,0.5,0.33280701075617924,0.4050564841575458,-0.25,0.25,0.07224947340136656,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CDC42BPG,u87mg+nintedanib,CDC42BPG,U87MG,nintedanib,8,0.3,0.3,0.48124999999999996,-0.09369947595879509,0.3,0.7,0.2403789107160454,0.3041264640522394,-0.39999999999999997,0.39999999999999997,0.06374755333619403,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CDK10,u87mg+nintedanib,CDK10,U87MG,nintedanib,6,0.4,0.4,0.39999999999999997,-0.09953737205469593,0.65,0.6,0.5424311365359336,0.5207033972667368,0.050000000000000044,-0.050000000000000044,-0.0217277392691968,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CDK11A,u87mg+nintedanib,CDK11A,U87MG,nintedanib,6,0.65,0.65,0.575,0.09568576358080051,0.5,0.35,0.6286707272006098,0.5564520806648128,0.15000000000000002,-0.15000000000000002,-0.07221864653579702,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CDK12,u87mg+nintedanib,CDK12,U87MG,nintedanib,6,0.45,0.45,0.525,-0.00023204557268283188,0.6,0.55,0.6530990489811297,0.6111832713995516,0.04999999999999993,-0.04999999999999993,-0.04191577758157805,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CDK13,u87mg+nintedanib,CDK13,U87MG,nintedanib,6,0.35,0.35,0.43333333333333335,-0.1267703345198267,0.45,0.65,0.4142695170652607,0.43395043572867253,-0.2,0.2,0.019680918663411817,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CDK16,u87mg+nintedanib,CDK16,U87MG,nintedanib,8,0.4,0.4,0.44375,-0.05031648518545015,0.45,0.6,0.3014014307055782,0.35179936772851084,-0.14999999999999997,0.14999999999999997,0.05039793702293266,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CDK17,u87mg+nintedanib,CDK17,U87MG,nintedanib,8,0.5,0.5,0.5,-0.02680565115060617,0.6,0.5,0.7044971220191759,0.4165461529538705,0.09999999999999998,-0.09999999999999998,-0.28795096906530543,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CDK19,u87mg+nintedanib,CDK19,U87MG,nintedanib,8,0.6,0.6,0.5375,0.13915147210057102,0.35,0.4,0.37519612192633633,0.43430478213724966,-0.050000000000000044,0.050000000000000044,0.05910866021091332,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CDK2,u87mg+nintedanib,CDK2,U87MG,nintedanib,7,0.5,0.5,0.5,0.015107587499464217,0.3,0.5,0.5694188453832243,0.5993623428405405,-0.2,0.2,0.02994349745731617,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CDK20,u87mg+nintedanib,CDK20,U87MG,nintedanib,7,0.6,0.6,0.4785714285714286,-0.015717629695922348,0.75,0.4,1.1440427013734538,0.7856057158905083,0.35,-0.35,-0.35843698548294545,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CDK3,u87mg+nintedanib,CDK3,U87MG,nintedanib,8,0.5,0.5,0.5125,0.042457301601698964,0.2,0.5,0.1983390354975283,0.3862575649421883,-0.3,0.3,0.18791852944466003,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CDK5,u87mg+nintedanib,CDK5,U87MG,nintedanib,6,0.25,0.25,0.4333333333333333,-0.1748669618229577,0.65,0.75,0.6340001944240713,0.44132613276623667,-0.09999999999999998,0.09999999999999998,-0.19267406165783463,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CDK6,u87mg+nintedanib,CDK6,U87MG,nintedanib,12,0.5,0.5,0.5125000000000001,0.007717390927666642,0.2,0.5,0.14518103835659033,0.20456820140420592,-0.3,0.3,0.0593871630476156,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CDK7,u87mg+nintedanib,CDK7,U87MG,nintedanib,6,0.55,0.55,0.47500000000000003,-0.0015526238660109788,0.3,0.45,0.35145285489832445,0.3876027831785941,-0.15000000000000002,0.15000000000000002,0.03614992828026964,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CDK8,u87mg+nintedanib,CDK8,U87MG,nintedanib,7,0.35,0.35,0.4571428571428572,-0.10795866326641813,0.2,0.65,0.2083563621441475,0.4261817991447418,-0.45,0.45,0.2178254370005943,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CDK9,u87mg+nintedanib,CDK9,U87MG,nintedanib,10,0.65,0.65,0.5700000000000001,0.1292422778012764,0.45,0.35,0.2541727472420328,0.2379557086919387,0.10000000000000003,-0.10000000000000003,-0.016217038550094126,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CDKL1,u87mg+nintedanib,CDKL1,U87MG,nintedanib,7,0.25,0.25,0.4428571428571429,-0.16989524061404812,0.5,0.75,0.5622552907034892,0.4171774795995005,-0.25,0.25,-0.1450778111039887,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CDKL2,u87mg+nintedanib,CDKL2,U87MG,nintedanib,6,0.7,0.7,0.55,0.21811287281965708,0.3,0.3,0.47152919299698304,0.4777467892952073,0.0,0.0,0.0062175962982242705,False,False,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CDKL3,u87mg+nintedanib,CDKL3,U87MG,nintedanib,10,0.5,0.5,0.45999999999999996,0.029761065647136424,0.3,0.5,0.32895940824286346,0.27916732265740996,-0.2,0.2,-0.049792085585453505,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CDKL4,u87mg+nintedanib,CDKL4,U87MG,nintedanib,6,0.55,0.55,0.5750000000000001,0.04460229972988269,0.55,0.45,0.8076032602958468,0.5289925722155251,0.10000000000000003,-0.10000000000000003,-0.27861068808032174,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CDKL5,u87mg+nintedanib,CDKL5,U87MG,nintedanib,6,0.55,0.55,0.5,0.05474951865716304,0.15,0.45,0.19309506713975633,0.28996851156626713,-0.30000000000000004,0.30000000000000004,0.0968734444265108,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CHEK1,u87mg+nintedanib,CHEK1,U87MG,nintedanib,5,0.65,0.65,0.56,0.046231583095339514,0.75,0.35,1.7879704992948735,1.1611750515363326,0.4,-0.4,-0.6267954477585409,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CHEK2,u87mg+nintedanib,CHEK2,U87MG,nintedanib,6,0.4,0.4,0.45,-0.028961627008258942,0.55,0.6,0.380933668693291,0.34822479398058653,-0.04999999999999993,0.04999999999999993,-0.03270887471270445,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CHUK,u87mg+nintedanib,CHUK,U87MG,nintedanib,6,0.8,0.8,0.625,0.32149862921443795,0.35,0.2,0.460784495805576,0.4817795869913638,0.14999999999999997,-0.14999999999999997,0.020995091185787795,True,False,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CIT,u87mg+nintedanib,CIT,U87MG,nintedanib,5,0.7,0.7,0.5,0.10951514793778938,0.25,0.3,0.33274214437972993,0.4260114708123698,-0.04999999999999999,0.04999999999999999,0.09326932643263985,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CLK1,u87mg+nintedanib,CLK1,U87MG,nintedanib,6,0.45,0.45,0.4916666666666667,0.010916623410032548,0.55,0.55,0.5143636681767735,0.4490129783273368,0.0,0.0,-0.0653506898494367,False,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CLK2,u87mg+nintedanib,CLK2,U87MG,nintedanib,7,0.5,0.5,0.5214285714285715,0.0075336270310431075,0.6,0.5,0.41154996805763033,0.3816901901580067,0.09999999999999998,-0.09999999999999998,-0.02985977789962363,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CLK4,u87mg+nintedanib,CLK4,U87MG,nintedanib,7,0.4,0.4,0.40714285714285714,-0.1171522464054537,0.5,0.6,0.658004448877789,0.512895949896593,-0.09999999999999998,0.09999999999999998,-0.14510849898119593,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CSF1R,u87mg+nintedanib,CSF1R,U87MG,nintedanib,6,0.65,0.65,0.5833333333333334,0.036531741547556174,0.35,0.35,0.502233589923782,0.5527583278299237,0.0,0.0,0.05052473790614176,False,False,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CSK,u87mg+nintedanib,CSK,U87MG,nintedanib,9,0.65,0.65,0.5388888888888889,0.15646090119182265,0.55,0.35,0.4123517562775266,0.3063855123476943,0.20000000000000007,-0.20000000000000007,-0.10596624392983234,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CSNK1A1,u87mg+nintedanib,CSNK1A1,U87MG,nintedanib,6,0.4,0.4,0.5,-0.0767414171954129,0.45,0.6,0.4588167891497731,0.5495127397389201,-0.14999999999999997,0.14999999999999997,0.09069595058914703,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CSNK1A1L,u87mg+nintedanib,CSNK1A1L,U87MG,nintedanib,9,0.6,0.6,0.5222222222222223,0.07148354672633883,0.5,0.4,0.46603159591944554,0.26842119761019456,0.09999999999999998,-0.09999999999999998,-0.19761039830925098,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CSNK1D,u87mg+nintedanib,CSNK1D,U87MG,nintedanib,7,0.45,0.45,0.40714285714285714,-0.10530121099012403,0.15,0.55,0.21028478633822698,0.3403376750904845,-0.4,0.4,0.13005288875225754,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CSNK1G1,u87mg+nintedanib,CSNK1G1,U87MG,nintedanib,7,0.65,0.65,0.5071428571428572,-0.000935561568703883,0.3,0.35,0.3120576164362013,0.3733377861797807,-0.04999999999999999,0.04999999999999999,0.061280169743579416,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CSNK1G2,u87mg+nintedanib,CSNK1G2,U87MG,nintedanib,8,0.5,0.5,0.46875,0.017717879530751192,0.4,0.5,0.4449885498489796,0.3322920825725666,-0.09999999999999998,0.09999999999999998,-0.11269646727641303,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CSNK1G3,u87mg+nintedanib,CSNK1G3,U87MG,nintedanib,9,0.65,0.65,0.5666666666666667,0.10941410735696327,0.3,0.35,0.3638260702450683,0.34225633626941476,-0.04999999999999999,0.04999999999999999,-0.021569733975653538,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_CSNK2A1,u87mg+nintedanib,CSNK2A1,U87MG,nintedanib,6,0.6,0.6,0.6083333333333333,0.31162842247805944,0.25,0.4,0.23480566421133536,0.2831345584699407,-0.15000000000000002,0.15000000000000002,0.048328894258605315,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_CSNK2A2,u87mg+nintedanib,CSNK2A2,U87MG,nintedanib,9,0.8,0.8,0.6166666666666667,0.15276217597905284,0.2,0.2,0.09267650989014078,0.16675140255420307,0.0,0.0,0.07407489266406228,False,False,False,True
McFaline Seen Perturbation,u87mg+nintedanib_DAPK1,u87mg+nintedanib,DAPK1,U87MG,nintedanib,9,0.45,0.45,0.49444444444444446,-0.03459763942870637,0.3,0.55,0.21376363974406726,0.21001384897728564,-0.25000000000000006,0.25000000000000006,-0.0037497907667816133,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_DAPK3,u87mg+nintedanib,DAPK3,U87MG,nintedanib,6,0.65,0.65,0.4916666666666667,0.04573307589176462,0.75,0.35,0.4008710785682771,0.28435026497659843,0.4,-0.4,-0.11652081359167865,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_DCLK2,u87mg+nintedanib,DCLK2,U87MG,nintedanib,8,0.35,0.35,0.475,-0.11690217014251865,0.2,0.65,0.24702051038638909,0.4446161280494372,-0.45,0.45,0.1975956176630481,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_DCLK3,u87mg+nintedanib,DCLK3,U87MG,nintedanib,7,0.65,0.65,0.4928571428571429,-0.059600131270527115,0.4,0.35,0.3625119680814518,0.3518007462782062,0.050000000000000044,-0.050000000000000044,-0.01071122180324563,True,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_DDR1,u87mg+nintedanib,DDR1,U87MG,nintedanib,10,0.35,0.35,0.48999999999999994,-0.020077962917448806,0.55,0.65,0.29497529604183514,0.2712062505816325,-0.09999999999999998,0.09999999999999998,-0.023769045460202642,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_DDR2,u87mg+nintedanib,DDR2,U87MG,nintedanib,6,0.45,0.45,0.5333333333333333,0.2516428507066479,0.2,0.55,0.298249970623979,0.36117340024050537,-0.35000000000000003,0.35000000000000003,0.06292342961652636,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_DMPK,u87mg+nintedanib,DMPK,U87MG,nintedanib,8,0.55,0.55,0.54375,0.08789440465382539,0.2,0.45,0.22159758693631565,0.26521952594271847,-0.25,0.25,0.04362193900640282,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_DSTYK,u87mg+nintedanib,DSTYK,U87MG,nintedanib,7,0.65,0.65,0.5214285714285715,0.09041572659166608,0.3,0.35,0.4590209254456016,0.509145719481887,-0.04999999999999999,0.04999999999999999,0.05012479403628545,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_DYRK1A,u87mg+nintedanib,DYRK1A,U87MG,nintedanib,6,0.4,0.4,0.5,-0.0036001633245675894,0.45,0.6,0.5416513560599266,0.5945818410713977,-0.14999999999999997,0.14999999999999997,0.05293048501147102,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_DYRK1B,u87mg+nintedanib,DYRK1B,U87MG,nintedanib,7,0.55,0.55,0.5071428571428572,-0.003831435177990184,0.4,0.45,0.43009927319071917,0.4117036161598283,-0.04999999999999999,0.04999999999999999,-0.018395657030890855,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_DYRK3,u87mg+nintedanib,DYRK3,U87MG,nintedanib,8,0.3,0.3,0.42500000000000004,-0.1277331553879347,0.3,0.7,0.20648528145925932,0.2548765040484549,-0.39999999999999997,0.39999999999999997,0.04839122258919559,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_EEF2K,u87mg+nintedanib,EEF2K,U87MG,nintedanib,9,0.85,0.85,0.5388888888888889,0.14496921623239237,0.4,0.15,0.2944206205477674,0.30823554072996046,0.25,-0.25,0.013814920182193047,True,False,False,True
McFaline Seen Perturbation,u87mg+nintedanib_EGFR,u87mg+nintedanib,EGFR,U87MG,nintedanib,10,0.3,0.3,0.475,-0.03432808666400962,0.45,0.7,0.22913982343375716,0.30884073730771633,-0.24999999999999994,0.24999999999999994,0.07970091387395917,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_EIF2AK1,u87mg+nintedanib,EIF2AK1,U87MG,nintedanib,7,0.65,0.65,0.5357142857142857,0.0898883487868887,0.3,0.35,0.305236814182615,0.39465087658522546,-0.04999999999999999,0.04999999999999999,0.08941406240261046,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_EIF2AK3,u87mg+nintedanib,EIF2AK3,U87MG,nintedanib,7,0.6,0.6,0.48571428571428577,0.005025825198624588,0.35,0.4,0.21000696567976257,0.3485266997217561,-0.050000000000000044,0.050000000000000044,0.13851973404199353,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_EIF2AK4,u87mg+nintedanib,EIF2AK4,U87MG,nintedanib,6,0.45,0.45,0.46666666666666673,-0.05953503370347951,0.35,0.55,0.7280918449469124,0.8028970290492733,-0.20000000000000007,0.20000000000000007,0.07480518410236092,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_EPHA1,u87mg+nintedanib,EPHA1,U87MG,nintedanib,6,0.3,0.3,0.4583333333333333,-0.1173896858801625,0.25,0.7,0.2434539040377492,0.3842755187501298,-0.44999999999999996,0.44999999999999996,0.14082161471238058,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_EPHA10,u87mg+nintedanib,EPHA10,U87MG,nintedanib,12,0.3,0.3,0.5083333333333333,0.023174519108230793,0.45,0.7,0.3268741871810271,0.22626862179121848,-0.24999999999999994,0.24999999999999994,-0.10060556538980864,False,True,True,False
McFaline Seen Perturbation,u87mg+nintedanib_EPHA3,u87mg+nintedanib,EPHA3,U87MG,nintedanib,7,0.55,0.55,0.5714285714285714,0.043100843365428444,0.45,0.45,0.43122536938791856,0.4093843568634118,0.0,0.0,-0.021841012524506764,False,False,True,False
McFaline Seen Perturbation,u87mg+nintedanib_EPHA4,u87mg+nintedanib,EPHA4,U87MG,nintedanib,9,0.55,0.55,0.4722222222222222,0.041603648362124816,0.15,0.45,0.2349954992149439,0.3770934290793049,-0.30000000000000004,0.30000000000000004,0.14209792986436098,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_EPHA5,u87mg+nintedanib,EPHA5,U87MG,nintedanib,6,0.5,0.5,0.4833333333333334,0.05005960346507426,0.25,0.5,0.35538891445210175,0.49284420614523805,-0.25,0.25,0.1374552916931363,False,True,False,True
McFaline Seen Perturbation,u87mg+nintedanib_EPHA6,u87mg+nintedanib,EPHA6,U87MG,nintedanib,8,0.7,0.7,0.575,0.13591566322729282,0.25,0.3,0.252349669692933,0.3348655295396361,-0.04999999999999999,0.04999999999999999,0.08251585984670312,False,True,False,True
