scenario,cov_pert,covariate,perturbation,celltype,treatment,n_train_covs,avg_delta_sign_match,clipped_delta_sign_match,mean_pair_sign_match,mean_pair_corr,TranScouter_DMR,DeltaAverage_DMR,delta_advantage,delta_better
Jiang24 Seen Perturbation,a549+IFNB_BATF2,a549+IFNB,BATF2,A549,IFNB,10,1.0,1.0,0.7,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_CEBPB,a549+IFNB,CEBPB,A549,IFNB,15,1.0,1.0,0.7066666666666667,0.07408131015740659,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_DRAP1,a549+IFNB,DRAP1,A549,IFNB,4,0.75,0.75,0.5625,0.07849919856527507,0.25,0.25,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_ETS2,a549+IFNB,ETS2,A549,IFNB,4,0.8571428571428571,0.8571428571428571,0.5357142857142857,0.16934265356526226,0.42857142857142855,0.14285714285714285,0.2857142857142857,True
Jiang24 Seen Perturbation,a549+IFNB_HERC5,a549+IFNB,HERC5,A549,IFNB,4,1.0,1.0,0.8125,0.7891850917688648,0.25,0.0,0.25,True
Jiang24 Seen Perturbation,a549+IFNB_HERC6,a549+IFNB,HERC6,A549,IFNB,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9815288360049493,0.0,0.3333333333333333,-0.3333333333333333,False
Jiang24 Seen Perturbation,a549+IFNB_HES4,a549+IFNB,HES4,A549,IFNB,4,1.0,1.0,0.75,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_ID1,a549+IFNB,ID1,A549,IFNB,4,0.92,0.92,0.78,0.20870032135371874,0.08,0.08,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_IFI16,a549+IFNB,IFI16,A549,IFNB,10,1.0,1.0,0.908,0.5211926072342902,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_IFNAR1,a549+IFNB,IFNAR1,A549,IFNB,4,0.85,0.85,0.6375,0.10049844391356046,0.05,0.15,-0.09999999999999999,False
Jiang24 Seen Perturbation,a549+IFNB_IFNAR2,a549+IFNB,IFNAR2,A549,IFNB,4,0.68,0.68,0.77,0.39388587721776547,0.0,0.32,-0.32,False
Jiang24 Seen Perturbation,a549+IFNB_IRF1,a549+IFNB,IRF1,A549,IFNB,15,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,a549+IFNB_IRF3,a549+IFNB,IRF3,A549,IFNB,4,0.88,0.88,0.72,0.006139794790362141,0.2,0.12,0.08000000000000002,True
Jiang24 Seen Perturbation,a549+IFNB_IRF9,a549+IFNB,IRF9,A549,IFNB,10,1.0,1.0,0.788,0.12336802815473243,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_JAK1,a549+IFNB,JAK1,A549,IFNB,10,0.8888888888888888,0.8888888888888888,0.6555555555555556,0.17087548412719072,0.1111111111111111,0.1111111111111111,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_JUN,a549+IFNB,JUN,A549,IFNB,21,1.0,1.0,0.4603174603174603,0.33017950797287554,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_MAP3K14,a549+IFNB,MAP3K14,A549,IFNB,9,0.6923076923076923,0.6923076923076923,0.6153846153846154,0.07271315895167393,0.07692307692307693,0.3076923076923077,-0.23076923076923078,False
Jiang24 Seen Perturbation,a549+IFNB_MAPK14,a549+IFNB,MAPK14,A549,IFNB,15,1.0,1.0,0.6666666666666666,-0.07440944155823957,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_MEF2A,a549+IFNB,MEF2A,A549,IFNB,4,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_MYC,a549+IFNB,MYC,A549,IFNB,21,1.0,1.0,0.8095238095238095,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_NFE2L3,a549+IFNB,NFE2L3,A549,IFNB,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.6496542249514745,0.0,0.3333333333333333,-0.3333333333333333,False
Jiang24 Seen Perturbation,a549+IFNB_NFKB1,a549+IFNB,NFKB1,A549,IFNB,21,1.0,1.0,0.76,0.17927619839162856,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,a549+IFNB_PARP12,a549+IFNB,PARP12,A549,IFNB,10,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_POU2F1,a549+IFNB,POU2F1,A549,IFNB,4,0.88,0.88,0.8200000000000001,0.07590984219988078,0.0,0.12,-0.12,False
Jiang24 Seen Perturbation,a549+IFNB_RAPGEF1,a549+IFNB,RAPGEF1,A549,IFNB,4,0.92,0.92,0.75,0.0656051689154666,0.16,0.08,0.08,True
Jiang24 Seen Perturbation,a549+IFNB_SMARCA5,a549+IFNB,SMARCA5,A549,IFNB,4,0.8125,0.8125,0.71875,0.19690106486516218,0.125,0.1875,-0.0625,False
Jiang24 Seen Perturbation,a549+IFNB_SP100,a549+IFNB,SP100,A549,IFNB,10,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNB_SP110,a549+IFNB,SP110,A549,IFNB,10,1.0,1.0,0.772,0.1891480100951369,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,a549+IFNB_STAT2,a549+IFNB,STAT2,A549,IFNB,10,0.96,0.96,0.8640000000000001,0.2784260568766192,0.0,0.04,-0.04,False
Jiang24 Seen Perturbation,a549+IFNB_STAT3,a549+IFNB,STAT3,A549,IFNB,10,0.9090909090909091,0.9090909090909091,0.5454545454545454,0.11132115454258788,0.18181818181818182,0.09090909090909091,0.09090909090909091,True
Jiang24 Seen Perturbation,a549+IFNB_STAT6,a549+IFNB,STAT6,A549,IFNB,4,0.6153846153846154,0.6153846153846154,0.5384615384615384,-0.11513204041962259,0.15384615384615385,0.38461538461538464,-0.23076923076923078,False
Jiang24 Seen Perturbation,a549+IFNB_TRIM21,a549+IFNB,TRIM21,A549,IFNB,4,0.92,0.92,0.84,-0.0666411965211473,0.12,0.08,0.039999999999999994,True
Jiang24 Seen Perturbation,a549+IFNB_TRIM22,a549+IFNB,TRIM22,A549,IFNB,4,0.8888888888888888,0.8888888888888888,0.6944444444444444,0.9763442099526898,0.0,0.1111111111111111,-0.1111111111111111,False
Jiang24 Seen Perturbation,a549+IFNB_TYK2,a549+IFNB,TYK2,A549,IFNB,4,0.76,0.76,0.73,0.34384069851960675,0.0,0.24,-0.24,False
Jiang24 Seen Perturbation,a549+IFNB_USP18,a549+IFNB,USP18,A549,IFNB,4,0.84,0.84,0.7100000000000001,0.4606105513286125,0.4,0.16,0.24000000000000002,True
Jiang24 Seen Perturbation,a549+IFNB_ZBP1,a549+IFNB,ZBP1,A549,IFNB,4,1.0,1.0,0.6875,0.06662542000755137,0.25,0.0,0.25,True
Jiang24 Seen Perturbation,a549+IFNB_ZNFX1,a549+IFNB,ZNFX1,A549,IFNB,10,1.0,1.0,0.875,0.9880855235038671,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNG_CEBPB,a549+IFNG,CEBPB,A549,IFNG,16,1.0,1.0,0.775,0.1296929561593018,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,a549+IFNG_CLK1,a549+IFNG,CLK1,A549,IFNG,4,1.0,1.0,0.9099999999999999,0.06731106146205079,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,a549+IFNG_CUL1,a549+IFNG,CUL1,A549,IFNG,9,0.5714285714285714,0.5714285714285714,0.5,0.07093603754111168,0.35714285714285715,0.42857142857142855,-0.0714285714285714,False
Jiang24 Seen Perturbation,a549+IFNG_ETV7,a549+IFNG,ETV7,A549,IFNG,4,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNG_HLA-DQB1,a549+IFNG,HLA-DQB1,A549,IFNG,4,1.0,1.0,0.7999999999999999,0.0046113784631970495,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNG_HLX,a549+IFNG,HLX,A549,IFNG,4,1.0,1.0,0.8400000000000001,0.04386270546061015,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,a549+IFNG_IFI16,a549+IFNG,IFI16,A549,IFNG,10,1.0,1.0,0.9119999999999999,0.17701549015289678,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,a549+IFNG_IFNGR1,a549+IFNG,IFNGR1,A549,IFNG,4,0.88,0.88,0.8300000000000001,0.6314068108548444,0.0,0.12,-0.12,False
Jiang24 Seen Perturbation,a549+IFNG_IFNGR2,a549+IFNG,IFNGR2,A549,IFNG,4,0.92,0.92,0.8,0.7753856033193538,0.04,0.08,-0.04,False
Jiang24 Seen Perturbation,a549+IFNG_IRF2,a549+IFNG,IRF2,A549,IFNG,4,0.96,0.96,0.8200000000000001,0.153641051689003,0.16,0.04,0.12,True
Jiang24 Seen Perturbation,a549+IFNG_IRF7,a549+IFNG,IRF7,A549,IFNG,15,1.0,1.0,0.8,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNG_IRF9,a549+IFNG,IRF9,A549,IFNG,10,1.0,1.0,0.772,0.17848214438787913,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,a549+IFNG_JAK1,a549+IFNG,JAK1,A549,IFNG,10,0.6666666666666666,0.6666666666666666,0.5166666666666666,0.07613911229526488,0.0,0.3333333333333333,-0.3333333333333333,False
Jiang24 Seen Perturbation,a549+IFNG_JAK2,a549+IFNG,JAK2,A549,IFNG,4,0.8333333333333334,0.8333333333333334,0.6979166666666667,0.5983054311269435,0.08333333333333333,0.16666666666666666,-0.08333333333333333,False
Jiang24 Seen Perturbation,a549+IFNG_JUN,a549+IFNG,JUN,A549,IFNG,21,1.0,1.0,0.8095238095238095,,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,a549+IFNG_KIN,a549+IFNG,KIN,A549,IFNG,4,0.96,0.96,0.8,0.02556656388727,0.2,0.04,0.16,True
Jiang24 Seen Perturbation,a549+IFNG_MCRS1,a549+IFNG,MCRS1,A549,IFNG,4,0.96,0.96,0.8699999999999999,0.2958166519802592,0.16,0.04,0.12,True
Jiang24 Seen Perturbation,a549+IFNG_NFKB1,a549+IFNG,NFKB1,A549,IFNG,21,1.0,1.0,0.5238095238095238,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNG_PPARG,a549+IFNG,PPARG,A549,IFNG,4,1.0,1.0,0.8399999999999999,0.15685925069005652,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,a549+IFNG_PRDM1,a549+IFNG,PRDM1,A549,IFNG,4,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNG_PTGES3,a549+IFNG,PTGES3,A549,IFNG,4,1.0,1.0,0.8599999999999999,-0.07849085108656234,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,a549+IFNG_RARRES3,a549+IFNG,RARRES3,A549,IFNG,4,0.92,0.92,0.77,0.08379042116288343,0.24,0.08,0.15999999999999998,True
Jiang24 Seen Perturbation,a549+IFNG_RFX5,a549+IFNG,RFX5,A549,IFNG,4,0.8823529411764706,0.8823529411764706,0.7352941176470588,0.42275744354998845,0.4117647058823529,0.11764705882352941,0.2941176470588235,True
Jiang24 Seen Perturbation,a549+IFNG_SOX2,a549+IFNG,SOX2,A549,IFNG,4,1.0,1.0,0.9299999999999999,0.26587253035392483,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,a549+IFNG_SP100,a549+IFNG,SP100,A549,IFNG,10,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNG_SP110,a549+IFNG,SP110,A549,IFNG,10,1.0,1.0,0.764,0.041276473447463866,0.2,0.0,0.2,True
Jiang24 Seen Perturbation,a549+IFNG_STAT1,a549+IFNG,STAT1,A549,IFNG,10,0.7692307692307693,0.7692307692307693,0.6153846153846153,0.07780396243156731,0.0,0.23076923076923078,-0.23076923076923078,False
Jiang24 Seen Perturbation,a549+IFNG_STAT2,a549+IFNG,STAT2,A549,IFNG,10,1.0,1.0,0.8320000000000001,0.6989769912211781,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,a549+IFNG_TAPBPL,a549+IFNG,TAPBPL,A549,IFNG,4,0.96,0.96,0.8799999999999999,0.017820561133638713,0.2,0.04,0.16,True
Jiang24 Seen Perturbation,a549+IFNG_ZC3H3,a549+IFNG,ZC3H3,A549,IFNG,4,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNG_ZFP36,a549+IFNG,ZFP36,A549,IFNG,4,1.0,1.0,0.9166666666666666,-0.17223473527949204,0.3333333333333333,0.0,0.3333333333333333,True
Jiang24 Seen Perturbation,a549+IFNG_ZNF267,a549+IFNG,ZNF267,A549,IFNG,10,1.0,1.0,0.75,0.25611885386212946,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+IFNG_ZNFX1,a549+IFNG,ZNFX1,A549,IFNG,10,1.0,1.0,0.95,1.0,0.5,0.0,0.5,True
Jiang24 Seen Perturbation,a549+INS_CHUK,a549+INS,CHUK,A549,INS,15,1.0,1.0,0.7222222222222222,0.09454552754206773,0.16666666666666666,0.0,0.16666666666666666,True
Jiang24 Seen Perturbation,a549+INS_COPS4,a549+INS,COPS4,A549,INS,4,0.84,0.84,0.6900000000000001,0.21600819415960293,0.28,0.16,0.12000000000000002,True
Jiang24 Seen Perturbation,a549+INS_DR1,a549+INS,DR1,A549,INS,4,0.92,0.92,0.6799999999999999,-0.013535725494932413,0.16,0.08,0.08,True
Jiang24 Seen Perturbation,a549+INS_FOXM1,a549+INS,FOXM1,A549,INS,4,1.0,1.0,0.875,0.5,0.5,0.0,0.5,True
Jiang24 Seen Perturbation,a549+INS_FOXO4,a549+INS,FOXO4,A549,INS,4,0.96,0.96,0.7400000000000001,-0.012527011029202707,0.2,0.04,0.16,True
Jiang24 Seen Perturbation,a549+INS_GRB2,a549+INS,GRB2,A549,INS,4,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+INS_IKBKB,a549+INS,IKBKB,A549,INS,15,0.96,0.96,0.776,0.0062339838604025775,0.2,0.04,0.16,True
Jiang24 Seen Perturbation,a549+INS_MAPK1,a549+INS,MAPK1,A549,INS,9,1.0,1.0,0.7901234567901234,-0.08036621069026884,0.1111111111111111,0.0,0.1111111111111111,True
Jiang24 Seen Perturbation,a549+INS_MTOR,a549+INS,MTOR,A549,INS,10,1.0,1.0,0.85,-0.6,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+INS_PIK3CA,a549+INS,PIK3CA,A549,INS,21,1.0,1.0,0.6825396825396824,0.019430930491781337,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+INS_POLR2L,a549+INS,POLR2L,A549,INS,4,1.0,1.0,0.8200000000000001,-0.005836268338152199,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+INS_RAD51,a549+INS,RAD51,A549,INS,4,1.0,1.0,0.87,0.24912420723344053,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,a549+INS_SHC1,a549+INS,SHC1,A549,INS,4,0.88,0.88,0.7100000000000001,0.1883119329799831,0.4,0.12,0.28,True
Jiang24 Seen Perturbation,a549+INS_SMARCE1,a549+INS,SMARCE1,A549,INS,4,1.0,1.0,0.89,-0.07626794211902839,0.2,0.0,0.2,True
Jiang24 Seen Perturbation,a549+INS_SP1,a549+INS,SP1,A549,INS,9,1.0,1.0,0.8888888888888888,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+INS_SRF,a549+INS,SRF,A549,INS,4,0.72,0.76,0.55,0.12280808367375956,0.2,0.24,-0.03999999999999998,False
Jiang24 Seen Perturbation,a549+INS_TAF3,a549+INS,TAF3,A549,INS,4,1.0,1.0,0.625,-0.5,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+INS_TAF8,a549+INS,TAF8,A549,INS,4,0.84,0.84,0.7700000000000001,-0.059820668003243316,0.32,0.16,0.16,True
Jiang24 Seen Perturbation,a549+INS_TSC1,a549+INS,TSC1,A549,INS,4,0.64,0.64,0.6,0.05691117764680165,0.28,0.36,-0.07999999999999996,False
Jiang24 Seen Perturbation,a549+INS_TTF1,a549+INS,TTF1,A549,INS,4,1.0,1.0,0.8928571428571429,0.0657974087979058,0.2857142857142857,0.0,0.2857142857142857,True
Jiang24 Seen Perturbation,a549+INS_TTF2,a549+INS,TTF2,A549,INS,4,1.0,1.0,0.8,-0.13260386195493612,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,a549+INS_XBP1,a549+INS,XBP1,A549,INS,4,0.88,0.88,0.8300000000000001,-0.14422360769690115,0.16,0.12,0.04000000000000001,True
Jiang24 Seen Perturbation,a549+TGFB_ATF2,a549+TGFB,ATF2,A549,TGFB,5,1.0,1.0,0.76,0.11171506125488295,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TGFB_CUL1,a549+TGFB,CUL1,A549,TGFB,11,1.0,1.0,0.8181818181818182,0.00763471037796916,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,a549+TGFB_EP300,a549+TGFB,EP300,A549,TGFB,5,0.84,0.84,0.72,-0.009212129463878924,0.24,0.16,0.07999999999999999,True
Jiang24 Seen Perturbation,a549+TGFB_FOS,a549+TGFB,FOS,A549,TGFB,21,1.0,1.0,0.9523809523809523,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TGFB_FOXP2,a549+TGFB,FOXP2,A549,TGFB,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TGFB_IKBKB,a549+TGFB,IKBKB,A549,TGFB,15,0.96,0.96,0.7760000000000001,0.01709194428674328,0.16,0.04,0.12,True
Jiang24 Seen Perturbation,a549+TGFB_JUN,a549+TGFB,JUN,A549,TGFB,22,1.0,1.0,0.6704545454545454,0.10580231945702918,0.75,0.0,0.75,True
Jiang24 Seen Perturbation,a549+TGFB_KRAS,a549+TGFB,KRAS,A549,TGFB,5,0.6,0.6,0.58,0.16034437863445408,0.2,0.4,-0.2,False
Jiang24 Seen Perturbation,a549+TGFB_MAPK1,a549+TGFB,MAPK1,A549,TGFB,10,0.96,0.96,0.704,0.6148939701060386,0.32,0.04,0.28,True
Jiang24 Seen Perturbation,a549+TGFB_MAPK14,a549+TGFB,MAPK14,A549,TGFB,16,1.0,1.0,0.9375,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TGFB_MED15,a549+TGFB,MED15,A549,TGFB,5,0.3076923076923077,0.3076923076923077,0.3692307692307692,0.5614874954826471,0.6153846153846154,0.6923076923076923,-0.07692307692307687,False
Jiang24 Seen Perturbation,a549+TGFB_MYC,a549+TGFB,MYC,A549,TGFB,22,1.0,1.0,0.7272727272727273,,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,a549+TGFB_NFKB1,a549+TGFB,NFKB1,A549,TGFB,22,1.0,1.0,0.7363636363636364,0.19836584037371363,0.6,0.0,0.6,True
Jiang24 Seen Perturbation,a549+TGFB_NRAS,a549+TGFB,NRAS,A549,TGFB,5,0.92,0.92,0.808,0.0818156859405846,0.12,0.08,0.039999999999999994,True
Jiang24 Seen Perturbation,a549+TGFB_PIK3CA,a549+TGFB,PIK3CA,A549,TGFB,21,1.0,1.0,0.6666666666666666,,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,a549+TGFB_RAF1,a549+TGFB,RAF1,A549,TGFB,5,0.9333333333333333,0.9333333333333333,0.72,-0.2655526084242501,0.3333333333333333,0.06666666666666667,0.26666666666666666,True
Jiang24 Seen Perturbation,a549+TGFB_RBL1,a549+TGFB,RBL1,A549,TGFB,5,0.96,0.96,0.744,0.6083882320258758,0.32,0.04,0.28,True
Jiang24 Seen Perturbation,a549+TGFB_RELA,a549+TGFB,RELA,A549,TGFB,5,1.0,1.0,0.6666666666666667,-0.012853574108271171,0.3333333333333333,0.0,0.3333333333333333,True
Jiang24 Seen Perturbation,a549+TGFB_RHOA,a549+TGFB,RHOA,A549,TGFB,5,0.88,0.88,0.7360000000000001,0.680677557437773,0.12,0.12,0.0,False
Jiang24 Seen Perturbation,a549+TGFB_SMAD4,a549+TGFB,SMAD4,A549,TGFB,5,0.48,0.48,0.4959999999999999,0.12555954705901518,0.08,0.52,-0.44,False
Jiang24 Seen Perturbation,a549+TGFB_SMAD5,a549+TGFB,SMAD5,A549,TGFB,5,0.88,0.88,0.752,-0.04805423183978236,0.12,0.12,0.0,False
Jiang24 Seen Perturbation,a549+TGFB_SMURF1,a549+TGFB,SMURF1,A549,TGFB,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TGFB_SMURF2,a549+TGFB,SMURF2,A549,TGFB,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TGFB_TGFBR1,a549+TGFB,TGFBR1,A549,TGFB,5,0.68,0.68,0.624,0.29363534594083857,0.08,0.32,-0.24,False
Jiang24 Seen Perturbation,a549+TGFB_TGFBR2,a549+TGFB,TGFBR2,A549,TGFB,5,0.64,0.64,0.496,0.1274463634261197,0.08,0.36,-0.27999999999999997,False
Jiang24 Seen Perturbation,a549+TGFB_TGFBR3,a549+TGFB,TGFBR3,A549,TGFB,5,1.0,1.0,0.8,1.0,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,a549+TGFB_TGIF1,a549+TGFB,TGIF1,A549,TGFB,5,0.8461538461538461,0.8461538461538461,0.5538461538461539,0.1324414292464538,0.07692307692307693,0.15384615384615385,-0.07692307692307693,False
Jiang24 Seen Perturbation,a549+TNFA_ARID5B,a549+TNFA,ARID5B,A549,TNFA,5,0.9285714285714286,0.9285714285714286,0.7,-0.003594900259142375,0.07142857142857142,0.07142857142857142,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_BIRC2,a549+TNFA,BIRC2,A549,TNFA,5,0.625,0.625,0.6,0.1029303740393677,0.375,0.375,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_CASP10,a549+TNFA,CASP10,A549,TNFA,5,1.0,1.0,0.8880000000000001,0.2583481436962506,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_CASP3,a549+TNFA,CASP3,A549,TNFA,5,0.96,0.96,0.7600000000000001,0.2637275925820696,0.08,0.04,0.04,True
Jiang24 Seen Perturbation,a549+TNFA_CEBPB,a549+TNFA,CEBPB,A549,TNFA,15,0.96,0.96,0.7173333333333333,0.10987660141829518,0.2,0.04,0.16,True
Jiang24 Seen Perturbation,a549+TNFA_CHUK,a549+TNFA,CHUK,A549,TNFA,17,1.0,1.0,0.7082352941176471,0.11000906545707978,0.08,0.0,0.08,True
Jiang24 Seen Perturbation,a549+TNFA_CREB1,a549+TNFA,CREB1,A549,TNFA,5,1.0,1.0,0.5999999999999999,-0.3967412407817712,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_CSF2,a549+TNFA,CSF2,A549,TNFA,5,1.0,1.0,0.8,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_DNM1L,a549+TNFA,DNM1L,A549,TNFA,5,0.92,0.92,0.8400000000000001,-0.06135554477960896,0.2,0.08,0.12000000000000001,True
Jiang24 Seen Perturbation,a549+TNFA_FOS,a549+TNFA,FOS,A549,TNFA,22,1.0,1.0,0.9545454545454546,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_IKBKB,a549+TNFA,IKBKB,A549,TNFA,17,1.0,1.0,0.8047058823529412,0.10991434175207505,0.12,0.0,0.12,True
Jiang24 Seen Perturbation,a549+TNFA_IKBKG,a549+TNFA,IKBKG,A549,TNFA,5,0.5,0.5,0.7,1.0,0.5,0.5,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_ITCH,a549+TNFA,ITCH,A549,TNFA,5,1.0,1.0,0.768,0.12643788357354135,0.24,0.0,0.24,True
Jiang24 Seen Perturbation,a549+TNFA_JUN,a549+TNFA,JUN,A549,TNFA,21,0.96,0.96,0.6133333333333333,0.17220260953930291,0.28,0.04,0.24000000000000002,True
Jiang24 Seen Perturbation,a549+TNFA_JUNB,a549+TNFA,JUNB,A549,TNFA,5,0.8421052631578947,0.8421052631578947,0.6736842105263159,0.16629317230164525,0.3157894736842105,0.15789473684210525,0.15789473684210525,True
Jiang24 Seen Perturbation,a549+TNFA_KLF6,a549+TNFA,KLF6,A549,TNFA,5,0.0,0.0,0.2,,0.0,1.0,-1.0,False
Jiang24 Seen Perturbation,a549+TNFA_MAP3K14,a549+TNFA,MAP3K14,A549,TNFA,10,0.8333333333333334,0.8333333333333334,0.55,-0.21701175619140547,0.16666666666666666,0.16666666666666666,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_MAP3K7,a549+TNFA,MAP3K7,A549,TNFA,11,0.8,0.8,0.5381818181818183,0.0771661682935738,0.24,0.2,0.03999999999999998,True
Jiang24 Seen Perturbation,a549+TNFA_MAPK14,a549+TNFA,MAPK14,A549,TNFA,16,1.0,1.0,0.53125,-0.5,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_MTF1,a549+TNFA,MTF1,A549,TNFA,5,1.0,1.0,1.0,,1.0,0.0,1.0,True
Jiang24 Seen Perturbation,a549+TNFA_NFAT5,a549+TNFA,NFAT5,A549,TNFA,5,1.0,1.0,0.8240000000000001,0.1888690937133311,0.04,0.0,0.04,True
Jiang24 Seen Perturbation,a549+TNFA_NFKB1,a549+TNFA,NFKB1,A549,TNFA,21,1.0,1.0,0.7333333333333334,0.008669363247984351,0.16,0.0,0.16,True
Jiang24 Seen Perturbation,a549+TNFA_NKX3-1,a549+TNFA,NKX3-1,A549,TNFA,5,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_PDCD5,a549+TNFA,PDCD5,A549,TNFA,5,0.8,0.8,0.688,0.07547255393500994,0.12,0.2,-0.08000000000000002,False
Jiang24 Seen Perturbation,a549+TNFA_PIK3CA,a549+TNFA,PIK3CA,A549,TNFA,22,0.96,0.96,0.6400000000000001,0.17120859406280559,0.12,0.04,0.07999999999999999,True
Jiang24 Seen Perturbation,a549+TNFA_PTGS2,a549+TNFA,PTGS2,A549,TNFA,5,1.0,1.0,0.7,0.6,0.0,0.0,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_RELB,a549+TNFA,RELB,A549,TNFA,5,0.5,0.5,0.4,0.2,0.0,0.5,-0.5,False
Jiang24 Seen Perturbation,a549+TNFA_SOX4,a549+TNFA,SOX4,A549,TNFA,5,0.88,0.88,0.6960000000000001,0.012427042063400017,0.2,0.12,0.08000000000000002,True
Jiang24 Seen Perturbation,a549+TNFA_SOX9,a549+TNFA,SOX9,A549,TNFA,5,0.96,0.96,0.792,0.1241001331180609,0.16,0.04,0.12,True
Jiang24 Seen Perturbation,a549+TNFA_TRAF1,a549+TNFA,TRAF1,A549,TNFA,5,0.7727272727272727,0.7727272727272727,0.6545454545454545,0.0568014532393188,0.22727272727272727,0.22727272727272727,0.0,False
Jiang24 Seen Perturbation,a549+TNFA_TRAF2,a549+TNFA,TRAF2,A549,TNFA,5,0.9047619047619048,0.9047619047619048,0.6476190476190476,0.16580549588384025,0.2857142857142857,0.09523809523809523,0.19047619047619047,True
Jiang24 Seen Perturbation,a549+TNFA_TRAF3,a549+TNFA,TRAF3,A549,TNFA,5,0.6666666666666666,0.6666666666666666,0.6133333333333333,0.06507580467460657,0.4666666666666667,0.3333333333333333,0.13333333333333336,True
